SIREN;"Raison sociale";Dirigeant;"Site web";Ville;"Code APE";"Résultat net";"Estimation des cotations";"Estimation des encours";"Années d'existence";Département;"Chiffre d'affaires";Effectif;"Capital social";"Capitaux propres";"Code postal";"Date de création";EBITDA;"Forme juridique";Profitabilité;Statuts;Trésorerie;Valorisation;Adresse;"Fonds de roulement";URL
349078097;"POLYCHIM INDUSTRIE";"Francis Filip Albert Theo De Clerck";https://www.polychim-industrie.com/en/;DUNKERQUE;2016Z;3055464;4;1500000;35;59;229828073;81;53375000;82783896;59140;1989-01-02T00:00:00.000Z;6665670;"Société par actions simplifiée";1;Active;33552604;50180144;"ZIP MARDYCK  - PORT 4810, ROUTE D ARTOIS DUNKERQUE, 59140";;https://infonet.fr/entreprises/34907809700020-polychim-industrie/
326780541;AUTOLIV-ISODELTA;"Marc Gérard Brienne";https://careerfrance.autoliv.com;CHIRÉ-EN-MONTREUIL;2932Z;-19122551;6;1500000;57;86;229818337;409;10000000;-37497955;86190;1967-01-01T00:00:00.000Z;-16085089;"Société par actions simplifiée";-8;Active;2500;;"ZONE INDUSTRIELLE, ZONE INDUSTRIELLE CHIRÉ-EN-MONTREUIL, 86190";;https://infonet.fr/entreprises/32678054100016-autoliv-isodelta/
712009661;"AIR LIQUIDE ADVANCED TECHNOLOGIES";"Christiane Muller";https://www.airliquide.com/;PARIS;2825Z;9349319;4;1500000;53;75;229801387;741;32940490;77258074;75007;1971-01-01T00:00:00.000Z;18537181;"SA à conseil d'administration";4;Active;122032;;"AEROGARE ORLY FRET 748 BAT, 75 QUAI D'ORSAY PARIS, 75007";46973094;https://infonet.fr/entreprises/71200966100018-air-liquide-advanced-technologies/
509750105;"WORLDLINE FRANCE";"Caroline Jesequel";https://www.worldline.com/;PUTEAUX;6202A;761948;4;1500000;15;92;229619541;11000;58061383;88436963;92800;2008-11-25T00:00:00.000Z;14015833;"Société par actions simplifiée";0;Active;79496298;;"TOUR VOLTAIRE, 1 PLACE DES DEGRES PUTEAUX, 92800";28153433;https://infonet.fr/entreprises/50975010500108-worldline-france/
443617725;"BERSHKA FRANCE";"Antonio Florez De La Fuente";https://www.bershkafrance.fr/;PARIS;4771Z;7124850;3;1500000;21;75;229294614;1209;8492700;63846009;75009;2002-09-19T00:00:00.000Z;19603272;"Société à responsabilité limitée";3;Active;1964698;42170399;"BERSHKA, 22 RUE BERGERE PARIS, 75009";;https://infonet.fr/entreprises/44361772500835-bershka-france/
302333075;"WEST PHARMACEUTICAL SERVICES FRANCE S.A";"Christophe Jean-bernard Amalric";https://www.westpharma.com/;"LE NOUVION-EN-THIÉRACHE";2219Z;9105300;3;1500000;50;2;229046015;6000;2400000;80672670;02170;1974-01-01T00:00:00.000Z;21936463;"SA à conseil d'administration";3;Active;9275915;;"ZAC DES BASSES AUGES, 38 RUE ROBERT DEGON LE NOUVION-EN-THIÉRACHE, 02170";41212113;https://infonet.fr/entreprises/30233307500018-west-pharmaceutical-services-france-s-a/
482904422;AFFIKI;Bunsha;;HEM;4642Z;13273420;3;1500000;19;59;228713514;252;31430;32036552;59510;2005-05-30T00:00:00.000Z;18217860;"Société par actions simplifiée";5;Active;445406;36706696;", 100 RUE DU CALVAIRE HEM, 59510";28646985;https://infonet.fr/entreprises/48290442200011-affiki/
451658389;"TOTAL E&P CHINE";"Julien Pouget";https://services.totalenergies.fr;COURBEVOIE;0610Z;85954698;1;1500000;20;92;228573015;84;40000;-78496551;92400;2003-11-26T00:00:00.000Z;179969107;"Société par actions simplifiée";37;Active;658171;;"LA DEFENSE, 2 PLACE JEAN MILLIER COURBEVOIE, 92400";13387324;https://infonet.fr/entreprises/45165838900015-total-e-p-chine/
347926719;"KING JOUET";"Philippe Gueydon";;VOIRON;4765Z;7417295;3;1500000;35;38;228529198;709;16600000;41945897;38500;1988-07-21T00:00:00.000Z;17271823;"Société par actions simplifiée";3;Active;46051646;;"KING JOUET, ZI LES BLANCHISSERIES VOIRON, 38500";47939339;https://infonet.fr/entreprises/34792671900019-king-jouet/
353286065;"EIFFAGE CONSTRUCTION SUD-EST";"Eiffage Construction";https://www.eiffageconstruction.com;MARSEILLE;4120B;3067223;4;1500000;34;13;228524966;11000;1155000;4338752;13015;1989-11-20T00:00:00.000Z;1399663;"Société par actions simplifiée";1;Active;6791169;;"CS 30510 MARSEILLE 15 6EME ETAGE, 7 RUE DU DEVOIR MARSEILLE, 13015";2822180;https://infonet.fr/entreprises/35328606500084-eiffage-construction-sud-est/
422873711;AMAX;"Pascal Joseph Blanchard";http://www.groupeblanchard.com/;L’HERMITAGE;6420Z;;5;1500000;25;35;228375174;30;8000000;25340001;35590;1999-05-05T00:00:00.000Z;8509703;"Société par actions simplifiée";;Active;1917826;;"ZAC DE LA HAUTIERE, RUE DE LA HAUTIERE L’HERMITAGE, 35590";55617390;https://infonet.fr/entreprises/42287371100051-amax/
422036905;"POLTRONESOFA 'FRANCE";;https://www.poltronesofa.com/;ASNIÈRES-SUR-SEINE;4759A;6778346;3;1500000;25;92;228370203;344;326970;27933162;92600;1999-02-01T00:00:00.000Z;16903942;"Société par actions simplifiée";2;Active;42264301;5881081;"12-16, 12 RUE SARAH BERNHARDT ASNIÈRES-SUR-SEINE, 92600";-3582223;https://infonet.fr/entreprises/42203690501127-poltronesofa-france/
342376332;ILIAD;"Xavier Niel";https://www.iliad.fr/;PARIS;8299Z;2017495000;1;1500000;36;75;228104000;1502;14930000;6726612000;75008;1987-10-15T00:00:00.000Z;-45951000;"SA à conseil d'administration";884;Active;244847000;;"ILIAD ENTREPRISE, 16 RUE DE LA VILLE L'EVEQUE PARIS, 75008";421576000;https://infonet.fr/entreprises/34237633200082-iliad/
448931048;"GROUPE BDL";"Dany Louis Clotaire Bourdon";https://www.groupe-bdl.com/;DURY;7022Z;;5;1500000;21;80;227915000;18;2600000;28707000;80480;2003-06-06T00:00:00.000Z;4444000;"Société par actions simplifiée";;Active;15492000;;"BAT 1, 660 BIS ROUTE D'AMIENS DURY, 80480";27382000;https://infonet.fr/entreprises/44893104800020-groupe-bdl/
348848912;"CHEP FRANCE";"Marco Moritsch";https://www.chep.com/;CLICHY;7739Z;17735211;3;1500000;35;92;227855045;243;286780875;275964218;92110;1988-12-01T00:00:00.000Z;13628920;"SA à conseil d'administration";7;Active;28172;;"SITE INDUST ET PORTUAIRE, 1 RUE MOZART CLICHY, 92110";248010725;https://infonet.fr/entreprises/34884891200146-chep-france/
450372347;"JEAN CHEREAU SAS";"The Reefer Group";http://www.chereau.com/;"DUCEY-LES CHÉRIS";2920Z;1755615;4;1500000;20;50;227838117;650;10000000;31835625;50220;2003-10-01T00:00:00.000Z;4771101;"SASU Société par actions simplifiée à associé unique";0;Active;31453144;;"CHEREAU-LA MARQUE VEHICULE FRIGORIFIQUE, ZI LE DOMAINE DUCEY-LES CHÉRIS, 50220";41457207;https://infonet.fr/entreprises/45037234700010-jean-chereau-sas/
305522807;"SICA S.A. EUREA COOP";"Christophe Chavot";https://www.groupe-eurea.com;FEURS;4621Z;;4;1500000;41;42;227828586;223;12635806;79031627;42110;1983-06-09T00:00:00.000Z;8307789;"Société anonyme mixte d'intérêt collectif agricole à conseil d'administration";;Active;7601381;23213133;"SICA EUREA COOP, 49 ROUTE DE SAINT-ETIENNE FEURS, 42110";41323463;https://infonet.fr/entreprises/30552280700240-sica-s-a-eurea-coop/
392166781;"HILLEBRAND GORI FRANCE";"Yvan Astier";https://hillebrandgori.com/;VIGNOLES;5229B;11609163;3;1500000;31;21;227820940;2000;2765040;41486771;21200;1993-06-30T00:00:00.000Z;12748818;"SASU Société par actions simplifiée à associé unique";5;Active;32967;;"ATTI BECS - SERVICING INTERNATIONAL, 11 RUE LOUIS ET GASTON CHEVROLET VIGNOLES, 21200";;https://infonet.fr/entreprises/39216678100014-hillebrand-gori-france/
925520108;BREZILLON;"Thierry Guillaume Fistarol";http://www.brezillon.fr/;MARGNY-LÈS-COMPIÈGNE;3900Z;11118902;3;1500000;69;60;227789371;295;2530464;32800306;60280;1955-03-17T00:00:00.000Z;26884326;"Société par actions simplifiée";4;Active;105591824;18673455;"10-14 -  INDUSTRIE EQUIPEMENTS PUBLIC, 128 RUE DE BEAUVAIS MARGNY-LÈS-COMPIÈGNE, 60280";;https://infonet.fr/entreprises/92552010800182-brezillon/
800994881;"AGREOS UNION DE COOPERATIVES AGRICOLES";"Marc, Pierre Laporte";https://www.agreos.fr;GISCARO;4621Z;;5;1500000;10;32;227654931;3;83200;83200;32200;2014-02-14T00:00:00.000Z;73480;"Union de sociétés coopératives agricoles";;Active;5776385;;"LIEU DIT LA SARDINE, ROUTE DE TOULOUSE GISCARO, 32200";19462539;https://infonet.fr/entreprises/80099488100012-agreos-union-de-cooperatives-agricoles/
383160348;"AMAURY SPORT ORGANISATION";"Jean Etienne Amaury";http://www.aso.fr/;BOULOGNE-BILLANCOURT;9319Z;71163245;1;1500000;32;92;227125213;597;61200240;287784190;92100;1991-09-09T00:00:00.000Z;79750265;"SA à conseil d'administration";31;Active;33696320;;"40-42, 40 QUAI DU POINT DU JOUR BOULOGNE-BILLANCOURT, 92100";192393536;https://infonet.fr/entreprises/38316034800116-amaury-sport-organisation/
599200995;"ETABLISSEMENTS ABERA";"Avril Pa";http://www.abera.fr/;"MAEN ROCH";1011Z;5161384;4;1500000;76;35;227101826;348;3201430;39980722;35460;1948-03-01T00:00:00.000Z;9898502;"Société par actions simplifiée";2;Active;1450925;15301875;", RUE VICTOR ROUSSIN MAEN ROCH, 35460";12685593;https://infonet.fr/entreprises/59920099500018-etablissements-abera/
419750252;"MARIGNAN RESIDENCES";"Bpd Marignan";https://www.marignan-immobilier.com;PUTEAUX;4110A;29106376;2;1500000;25;92;226721736;816;38125;29144501;92800;1998-07-24T00:00:00.000Z;27132433;"Société en nom collectif";12;Active;11032005;;"TOUR HEKLA, 52 AVENUE DU GENERAL DE GAULLE PUTEAUX, 92800";155800778;https://infonet.fr/entreprises/41975025200043-marignan-residences/
309904340;"GROUPEMENT AUXILIAIRE DE MOYENS";"Cécile Le Mercier";;PARIS;9512Z;;5;278263;47;75;226481298;;;;75009;1977-01-01T00:00:00.000Z;119257708;"Groupement d'intérêt économique";;Active;18550895;;"GAM, 1 BOULEVARD HAUSSMANN PARIS, 75009";;https://infonet.fr/entreprises/30990434000150-groupement-auxiliaire-de-moyens/
542062922;"CHIESI SAS";"Patrice Georges Carayon";https://www.chiesi.fr/;BOIS-COLOMBES;2120Z;8065333;3;1500000;69;92;226318674;314;23549175;60287148;92270;1954-09-24T00:00:00.000Z;18896489;"SASU Société par actions simplifiée à associé unique";3;Active;25009;11502741;"CHIESI SAS, 17 AVENUE DE L’EUROPE BOIS-COLOMBES, 92270";1772544;https://infonet.fr/entreprises/54206292200092-chiesi-sas/
330338013;SUNCLEAR;"Frédéric Rolain";http://www.sunclear.fr/;MARCQ-EN-BAROEUL;4673A;18579711;3;1500000;40;59;226273378;650;2300075;45657903;59700;1984-05-02T00:00:00.000Z;30458215;"SASU Société par actions simplifiée à associé unique";8;Active;187806;14601565;"ZAC DE LA SABLONNIERE, 159 AVENUE DE LA MARNE MARCQ-EN-BAROEUL, 59700";41966374;https://infonet.fr/entreprises/33033801300411-sunclear/
527711436;YPI;"Yann Pineau";;NANTERRE;6420Z;;4;1500000;13;92;226131884;2;19170000;46157434;92000;2010-09-27T00:00:00.000Z;8244075;"Société à responsabilité limitée";;Active;9116203;;", 69 RUE THOMAS LEMAITRE NANTERRE, 92000";35622302;https://infonet.fr/entreprises/52771143600024-ypi/
303656847;"EUROPCAR FRANCE";"Europcar International";http://www.europcar.com/;PARIS;7711A;-16219781;6;1500000;51;75;225886389;1140;10880000;-80412922;75017;1973-05-01T00:00:00.000Z;-6244168;"SASU Société par actions simplifiée à associé unique";-7;Active;330342;;"EUROPCAR FRANCE, 13 T BOULEVARD BERTHIER PARIS, 75017";-105208782;https://infonet.fr/entreprises/30365684704662-europcar-france/
483898672;"DAVIDSON CONSULTING";"Edouard Mandelkern";http://www.davidson.fr/;BOULOGNE-BILLANCOURT;7112B;18021180;3;1500000;18;92;225802793;2000;1089928;77071086;92100;2005-08-01T00:00:00.000Z;8557155;"Société par actions simplifiée";7;Active;3856703;;", 40 RUE FANFAN LA TULIPE BOULOGNE-BILLANCOURT, 92100";22504672;https://infonet.fr/entreprises/48389867200058-davidson-consulting/
414949172;"CANAL + BRAND SOLUTIONS";"Fabrice Mollier";https://www.canalplusbrandsolutions.fr;ISSY-LES-MOULINEAUX;7312Z;15869000;2;1500000;26;92;225614000;152;4037000;123183000;92130;1997-12-23T00:00:00.000Z;23492000;"SASU Société par actions simplifiée à associé unique";7;Active;4173000;;"6-8-10, 50 RUE CAMILLE DESMOULINS ISSY-LES-MOULINEAUX, 92130";;https://infonet.fr/entreprises/41494917200087-canal-brand-solutions/
562041707;SOFIVAL;"Jean-françois Blas";http://www.groupe-sofival.com/;PARIS;8299Z;;1;785408;68;75;225153004;15;10330936;340810370;75008;1956-01-01T00:00:00.000Z;63570941;"SA à conseil d'administration";;Active;52360581;126454493;"SOFIVAL, 29 BIS RUE D'ASTORG PARIS, 75008";-92619596;https://infonet.fr/entreprises/56204170700067-sofival/
425039773;VITALAIRE;"Emmanuelle Morry";http://www.vitalaire.com/;PARIS;7729Z;27707322;1;1500000;24;75;225134465;2000;6821760;68555633;75007;1999-10-26T00:00:00.000Z;34723287;"SA à conseil d'administration";12;Active;261532;46316897;"BATIMENT A, 6 RUE COGNACQ-JAY PARIS, 75007";14961680;https://infonet.fr/entreprises/42503977300014-vitalaire/
391159548;"MCBRIDE S.A.S.";"Christopher Ian Charles Smith";http://www.mcbride.co.uk/;MOYAUX;2041Z;106862;4;1500000;31;14;224852191;201;59035007;66673316;14590;1993-05-06T00:00:00.000Z;5810651;"SASU Société par actions simplifiée à associé unique";0;Active;1316042;;"KERNEVEL, 20 RUE GUSTAVE FLAUBERT MOYAUX, 14590";2384904;https://infonet.fr/entreprises/39115954800034-mcbride-s-a-s/
381591437;"SOCIETE D'AFFINAGE ET APPRETS DE METAUX PRECIEUX";"Jean-luc Albert Escard";https://www.saamp.com;LIMONEST;3212Z;191017;4;1500000;33;69;224826191;31;7056140;13826515;69760;1991-01-07T00:00:00.000Z;596109;"SA à conseil d'administration";0;Active;1418409;;"LES COMPTOIRS D'OR DE GUYANE, 625 RUE SANS SOUCI LIMONEST, 69760";16543371;https://infonet.fr/entreprises/38159143700136-societe-d-affinage-et-apprets-de-metaux-precieux/
393319959;"BREMANY LEASE SAS";"Gilles Bellemere";https://www.ford.fr;NANTERRE;7711B;17503298;2;1500000;30;92;224797336;;39650;80524983;92000;1993-11-05T00:00:00.000Z;78554385;"Société par actions simplifiée";7;Active;11106;27125665;"BUSINESS PARTNER, 1 RUE DU 1ER MAI NANTERRE, 92000";5039026;https://infonet.fr/entreprises/39331995900044-bremany-lease-sas/
602039299;"ORANO NUCLEAR PACKAGES AND SERVICES";"Frédéric De Agostini";http://www.transnuclear.com/;MONTIGNY-LE-BRETONNEUX;4941A;36606000;1;1500000;64;78;224714000;514;30291000;102481000;78180;1960-01-01T00:00:00.000Z;45594000;"Société par actions simplifiée";16;Active;658000;;"TN INTERNATIONAL, 23 PLACE DE WICKLOW MONTIGNY-LE-BRETONNEUX, 78180";;https://infonet.fr/entreprises/60203929900113-orano-nuclear-packages-and-services/
433887759;"THEVENIN ET DUCROT AUTOROUTES SAS";"Etablissements Thevenin & Ducrot Sa";https://thevenin-ducrot.fr;CHEVIGNY-SAINT-SAUVEUR;4730Z;8652892;3;1500000;23;21;224648450;19;25000020;83200748;21800;2000-12-05T00:00:00.000Z;13159875;"SASU Société par actions simplifiée à associé unique";3;Active;10260850;18871809;"AVIA, 7 RUE DU POINT DU JOUR CHEVIGNY-SAINT-SAUVEUR, 21800";42369811;https://infonet.fr/entreprises/43388775900630-thevenin-et-ducrot-autoroutes-sas/
322120916;"APPLE FRANCE";"Éamonn Clancy";https://www.apple.com/;PARIS;6820B;111385096;1;57600;42;75;224590199;214;3048980;220635031;75016;1981-10-01T00:00:00.000Z;164734232;"SARL unipersonnelle";49;Active;;151547977;"APPLE, 7 PLACE D'IENA PARIS, 75016";207013141;https://infonet.fr/entreprises/32212091600208-apple-france/
